SMILES,ID,is_active
C[C@H](N[C@@H](CCc1ccccc1)C(O)=O)C(=O)N(CC(O)=O)Cc2cc(C(C)(C)C)cc(I)c2O,676543,1
OC(=O)CN1CCCCC(CS)C1=O,279955,1
CC(CS)C(=O)N(CC(O)=O)Cc1ccco1,264649,1
O=C(CCC(=O)C(Cc1ccccc1)NC(=O)c2ccccc2)NC(Cc3ccccc3)C(=O)OCc4ccccc4,291786,1
Cc3ccc(CSC[C@@H](NC(=O)[C@@H](CS)Cc2ccc(c1ccccc1)cc2)C(O)=O)cc3,131202,1
OC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc3ccc(c2ccccc2)cc3)NC(=O)[C@@H](S)c5ccc4OCOc4c5,271688,1
CC(=O)SC(CC(=O)N1CCCC1C(O)=O)C(=O)c3ccc2CCCc2c3,212562,1
CCOC(=O)C(CCc1ccccc1)S(=O)C(C)C(=O)N3C2CCCCC2CC3C(O)=O,31597,1
OC(=O)[C@@H]1CCCN1C(=O)CCC(=O)C(Cc2ccccc2)NC(=O)OCc3ccccc3,290547,1
OC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CS)C(c3ccccc3)c4ccccc4,51801,1
OC(=O)[C@@H]2Cc4cccc3CCC(NC(=O)C1(S)CCCC1)C(=O)N2c34,159598,1
CC(CSC(C)=O)C(=O)N(CC(O)=O)C1CCS(=O)(=O)C1,264725,1
C[C@H](CS)C(=O)N3[C@@H](SCc2ccc(C1CCCCC1)cc2)CC[C@H]3C(O)=O,510250,1
CC(NC(=O)c1ccccc1)C(=O)CCC(=O)N2CCC[C@H]2C(O)=O,289978,1
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N3Cc2cc(OC)c(OC)cc2CC3C(=O)OCc4ccccc4,91526,1
OC(=O)[C@@H](CCC(=O)N1[C@H](C(O)=O)Cc2ccccc12)NCc3ccccc3,60720,1
CC(C)[C@H](S)C(=O)N[C@@H](Cc2ccc(c1ccccc1)cc2)C(=O)N3CCC[C@H]3C(O)=O,271597,1
OC[C@H](NC(=O)[C@H](Cc1ccccc1)N[C@@H](CCc2ccccc2)C(O)=O)C(O)=O,272341,1
CC(=O)NC(Cc1ccccc1)C(=O)CCC(=O)N2CCC[C@H]2C(O)=O,291661,1
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N3C(C(O)=O)C2CCCCC2C3=O,552968,1
CC(=O)N[C@@H]2Cc4ccc(Oc3cc(C[C@H](C(O)=O)NC(=O)[C@H](Cc1ccc(O)cc1)NC2=O)ccc3O)cc4,133923,1
OC(=O)[C@@H](CCC(=O)N2[C@H](C(=O)OCc1cccnc1)Cc3ccccc23)NC(=O)OCc4ccccc4,60869,1
CC(=O)SC(CC(=O)N1CCCC1C(O)=O)C(=O)c3ccc(Oc2ccc(Cl)cc2)cc3,211759,1
OC(=O)[C@H](Cc2ccc(c1ccccc1)cc2)NC(=O)[C@H](Cc3cccs3)NCP(O)(O)=O,148351,1
OC(=O)[C@H](Cc2ccc(c1ccccc1)cc2)NC(=O)[C@H](Cc4ccc(c3ccccc3)cc4)NCP(O)(O)=O,149362,1
OC(=O)CN2CCCC(NC(CCc1ccccc1)C(O)=O)C2=O,141340,1
CC(C)C[C@H](CP(O)(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@@H](Cc2ccccc2)C(O)=O,641458,1
Cc3ccc(CSC[C@@H](NC(=O)[C@@H](CS)Cc2ccc1ccccc1c2)C(O)=O)cc3,130468,1
CCOC(=O)C(CCc1ccccc1)SC(C)C(=O)N3Cc2ccccc2CC3C(O)=O,31741,1
OC(=O)[C@H]2Cc1ccccc1CCCCCC[C@H](CS)C(=O)N2,245969,1
OC(=O)[C@H](Cc1ccccc1)N3CCCC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C3=O,244469,1
C[C@H](CS)C(=O)N3Cc2[nH]c1ccccc1c2CC3C(O)=O,246755,1
C[C@H](N[C@@H](CCc1ccccc1)C(O)=O)C(=O)N3C[C@H](OC(=O)NC(CS)Cc2ccccc2)C[C@H]3C(O)=O,144713,1
CC(CSC(=O)c1ccccc1)C(=O)N3[C@H]2CCCC[C@H]2C[C@H]3C(O)=O,294339,1
CC(SC(CCc1ccccc1)C(O)=O)C(=O)N2CCCC2C(O)=O,32202,1
NCCC[C@H](NC(=O)[C@@H](N)Cc1ccsc1)C(=O)N2CCC[C@H]2C(O)=O,344963,1
OC(=O)CN2C(=O)[C@H](N[C@@H](CCc1ccccc1)C(O)=O)Cc3ccccc23,550786,1
OC(=O)C2Cc1sccc1CN2C(=O)CCS,29843,1
C[C@H](OCc1ccccc1)[C@H](NCP(O)(O)=O)C(=O)N[C@@H](Cc3ccc(c2ccccc2)cc3)C(O)=O,295034,1
N[C@H](Cc1ccccc1)P(O)(=O)C[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc3ccccc3)C(O)=O,641459,1
C[C@H](CS)C(=O)N3C[C@@H](NC(=O)C(CS)Cc2ccc(c1ccccc1)cc2)C[C@H]3C(O)=O,145103,1
Oc2ccc(C(=O)\C=C\c1ccc(O)c(O)c1)c(O)c2,210267,1
C[C@H](NP(=O)(Oc1ccc(N(=O)=O)cc1)Oc2ccc(N(=O)=O)cc2)C(=O)N3CCC[C@H]3C(O)=O,44875,1
CCC(C)C(CC(S)Cc1ccccc1)C(=O)NC(Cc2ccc(O)cc2)C(O)=O,84594,1
OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCC(=O)[C@H](Cc3ccccc3)NC(=O)c4ccccc4,356684,1
C[C@@H]([C@H](SC(C)=O)C(=O)c1cccc2ccccc12)C(=O)N3CCC[C@H]3C(O)=O,211758,1
C[C@H](NC(=O)[C@@H](CS)Cc2ccc(OCc1ccccc1)cc2)C(=O)N3CCC[C@@H]3C(O)=O,77743,1
c1c2c(cc(c1F)N3CCN(CC3)C(=S)[S-])n(cc(c2=O)C(=O)[O-])C4CC4,C01089984,0
Cc1ccc2c(c1)ncn2[C@@H]3[C@@H]([C@@H]([C@@H](O3)COP(=O)([O-])[O-])O)O,C03873270,0
c1cn2cnc3c(c2n1)ncn3[C@@H]4C[C@@H]([C@@H](O4)COP(=O)([O-])[O-])O,C04533489,0
c1cn2cnc3c(c2n1)ncn3[C@H]4C[C@@H]([C@@H](O4)COP(=O)([O-])[O-])O,C04533490,0
c1cn2cnc3c(c2n1)ncn3[C@H]4C[C@H]([C@@H](O4)COP(=O)([O-])[O-])O,C04533492,0
COC(=O)Cc1c(c(c(c(c1[N+](=O)[O-])[O-])C(=O)OC)[O-])C(=O)OC,C01695561,0
c1cc(cc(c1)S(=O)(=O)[O-])/N=N/c2ccc(cc2)S(=O)(=O)[O-],C03845143,0
Cc1c(c(n[nH]1)O)C(c2cc(c(cc2[O-])[O-])[N+](=O)[O-])c3c([nH]nc3O)C,C09435120,0
c1ccc(cc1)NNc2ccc3cc(ccc3c2/N=N/c4ccc(cc4)S(=O)(=O)[O-])S(=O)(=O)[O-],C04265574,0
c1cn(c(=O)nc1N)[C@H]2C([C@@H]([C@H](O2)COP(=O)([O-])[O-])O)(F)F,C13516753,0
Cn1c(c(c(=O)n(c1=O)C)C(=O)/C=C/c2cc(c(c(c2)OC)[O-])[N+](=O)[O-])[O-],C20504078,0
C/C(=N\c1ccccc1S(=O)(=O)[O-])/c2c(=O)c3ccccc3n(c2[O-])c4ccccc4,C24716701,0
Cc1ccc(cc1)N2C(=O)/C(=C/c3cc(c(c(c3)OC)[O-])[N+](=O)[O-])/C(=NC2=O)[O-],C16292660,0
c1cc(ncc1/C(=N/S(=O)(=O)c2ccc(s2)Cl)/[O-])C(=O)[O-],C13450951,0
c1cc(ccc1N2C(=O)C[C@H](C2=O)SCC(=O)[O-])S(=O)(=O)[N-]c3nccs3,C16900768,0
c1ccc2c(c1)c(ccn2)C(=O)NNc3nc(c(c(n3)[O-])[N+](=O)[O-])[O-],C35202213,0
c1cc(oc1/C=N/n2c(nnn2)N)c3cc(cc(c3)C(=O)[O-])C(=O)[O-],C35668707,0
c1cnc(cn1)[N-]S(=O)(=O)c2cc(cc(c2F)C(=O)[O-])Br,C36333834,0
Cn1cc(c2c1cc(cc2)C(=O)[O-])[C@H](C(=O)[O-])N3CCN(CC3)C=O,C36360743,0
Cn1cc(c2c1ccc(c2)C(=O)[O-])[C@H](C(=O)[O-])N3CCN(CC3)C=O,C36366066,0
c1c(c2c(c(c1Cl)[N-]S(=O)(=O)CC(=O)[O-])nsn2)Cl,C37047711,0
C[C@H](C(=O)[O-])n1c(=O)c2c(csc2nc1c3ccncc3)C(=O)[O-],C36279611,0
Cc1c(c(n2c(n1)ncn2)[O-])[N-]S(=O)(=O)c3ccc(cc3)[N+](=O)[O-],C06269137,0
Cc1c(ccc2c1OC(=O)[C@@H]([C@H]2C)CCC(=O)[O-])OCc3[n-]nnn3,C38748280,0
c1cc(ccc1C(=O)[O-])S(=O)(=O)N2CCN(CC2)S(=O)(=O)c3ccc4c(c3)oc(n4)[O-],C13460269,0
c1cc(c(cc1[N+](=O)[O-])C(F)(F)F)NC(=O)CSc2nc(c(nn2)CCC(=O)[O-])[O-],C13092660,0
CCOC(=O)[C@H]1[C@H](SC2=C1CCC2)NC(=O)CSc3nc(c(nn3)CCC(=O)[O-])[O-],C39703819,0
CCOC(=O)C1=C2CC[C@@H](C[C@@H]2S[C@@H]1NC(=O)CSc3nc(c(nn3)CCC(=O)[O-])[O-])C,C39704026,0
C1C=CC2=C(C(=NC2=C1)C3=N[C@@H]4C=CC=CC4=C3OS(=O)(=O)[O-])OS(=O)(=O)[O-],C39937182,0
c1cc(ccc1C[C@@]2([C@H]3[C@@H]([C@@H](N2)c4ccc(cc4)N5CCCC5)C(=NC3=O)[O-])C(=O)[O-])[N+](=O)[O-],C33594376,0
CC\1=NN(C(=O)/C1=C\c2ccc(o2)c3ccc(cc3)S(=O)(=O)[O-])c4[n-]nnn4,C44400073,0
c1cc(c(cc1S(=O)(=O)[N-]c2cc[nH]n2)C(=O)[O-])Br,C48798846,0
CC(C)Cc1nnc(s1)/N=C(/c2c(=O)c3ccccc3[nH]c2[O-])\[O-],C09328996,0
c1cc(c(cc1S(=O)(=O)[N-]c2ccon2)C(=O)[O-])Br,C57497358,0
c1cc(c(cc1C(=O)[O-])S(=O)(=O)[N-]c2ccon2)Br,C58014949,0
c1nc2c(=S)[nH]c(nc2n1[C@H]3C[C@H]([C@H](O3)COP(=O)([O-])[O-])O)N,C17378087,0
c1cc(c(nc1)n2cncn2)[N-]S(=O)(=O)c3ccc(cc3)C(=O)[O-],C59893526,0
Cc1c2cc(cnc2n(n1)C)S(=O)(=O)[N-]c3ccc(cc3)C(=O)NCC(=O)[O-],C60331641,0
c1cc(c(cc1C(=O)[O-])S(=O)(=O)[N-]c2cnoc2)Br,C60393586,0
c1cc(c(cc1S(=O)(=O)[N-]c2cnoc2)C(=O)[O-])Br,C60393594,0
c1cc(ccc1C(c2c(=O)[nH]cnc2[O-])c3c(=O)[nH]cnc3[O-])[N+](=O)[O-],C13615993,0
Cc1c2cc(cnc2n(n1)C)S(=O)(=O)[N-]c3cccc(c3)C(=O)[O-],C58342867,0
Cc1c2cc(cnc2n(n1)C)S(=O)(=O)[N-]c3ccc(cc3)C(=O)[O-],C58341436,0
C1/C(=N/[N-]C2=NC(=O)[C@H](S2)CC(=O)NCC(=O)[O-])/NC(=O)S1,C13523110,0
c1c(cc(cc1C(=O)[O-])N2C(=O)C[C@@H](C2=O)N3CCOCC3)C(=O)[O-],C19766947,0
c1[nH]c(=S)c2c(n1)n(cn2)[C@@H]3[C@@H]([C@@H]([C@@H](O3)COP(=O)([O-])[O-])O)O,C65748836,0
c1[nH]c(=S)c2c(n1)n(cn2)[C@@H]3[C@H]([C@@H]([C@@H](O3)COP(=O)([O-])[O-])O)O,C65748839,0
CCn1cc(cn1)S(=O)(=O)[N-]c2ccc(c(c2)OC)[N-]S(=O)(=O)C,C66579831,0
Cc1ccsc1C(=O)N[N-]S(=O)(=O)c2cc(cs2)C(=O)[O-],C66588847,0
Cc1c(sc(n1)CC(C)C)/C(=N/c2[n-]nc(n2)S(=O)(=O)C)/[O-],C66622591,0
c1ccc(c(c1)C(=O)[O-])NS(=O)(=O)c2cccc(c2)NS(=O)(=O)c3ccc(c(c3)C(=O)[O-])Cl,C12564326,0
CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OP(=O)([O-])[O-])C)C)OC(=O)C,C12654175,0
c1cc(cc(c1)Br)c2nnc(o2)SCC(=O)Nc3cc(cc(c3)C(=O)[O-])C(=O)[O-],C13089651,0
Cc1ccc(cc1)c2nnc(n2CCC(=O)[O-])SCC(=O)Nc3cc(ccc3Cl)C(=O)[O-],C13232305,0
Cn1c(=O)c2c3c(sc2nc1SCC(=O)Nc4cc(ccc4C(=O)[O-])C(=O)[O-])CCCC3,C13253977,0
COCCn1c(nnc1SCC(=O)Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])c3ccc(cc3)Cl,C13341655,0
CCn1c(=O)c2c3c(sc2nc1SCC(=O)Nc4cc(cc(c4)C(=O)[O-])C(=O)[O-])CCCC3,C13342541,0
Cc1c(sc2c1c(=O)n(c(n2)SCC(=O)Nc3cc(cc(c3)C(=O)[O-])C(=O)[O-])CC(C)C)C,C13348983,0
CCCn1c(=O)c2cc(sc2nc1SCC(=O)Nc3cc(cc(c3)C(=O)[O-])C(=O)[O-])CC,C13364096,0
Cc1cc(c(c(c1)C)S(=O)(=O)N2CCC(CC2)C(=O)Nc3cc(ccc3C(=O)[O-])C(=O)[O-])C,C13391622,0
Cc1c(sc2c1c(=O)n(c(n2)SCC(=O)Nc3cc(ccc3C(=O)[O-])C(=O)[O-])C(C)C)C,C13393463,0
COCCn1c(nnc1SCC(=O)Nc2cc(ccc2C(=O)[O-])C(=O)[O-])c3ccc(cc3)Cl,C13413998,0
CCCn1c(=O)c2c3c(sc2nc1SCC(=O)Nc4cc(ccc4C(=O)[O-])C(=O)[O-])CCC3,C13415977,0
c1ccc(c(c1)NC(=O)c2cc(ccn2)I)Oc3ccc(c(c3)C(=O)[O-])C(=O)[O-],C13587606,0
c1cc(ccc1COc2ccc(cc2)N3C(=O)/C(=C/c4ccc(c(c4)[N+](=O)[O-])[O-])/C(=NC3=O)[O-])Cl,C16156488,0
c1cc(ccc1[N-]S(=O)(=O)c2cc(ccc2Cl)NC(=O)[C@H]3CC=CC[C@H]3C(=O)[O-])Cl,C13252296,0
CC(C)(C)[C@H]1CCc2c(sc3c2c4nnc(n4c5n3c(nn5)SCC(=O)[O-])SCC(=O)[O-])C1,C02342577,0
Cc1cc(nc(n1)[N-]S(=O)(=O)c2ccc(cc2)n3c(nnc3[S-])c4ccc5ccccc5n4)C,C06430341,0
CC(=O)OCC(=O)[C@]1(CC[C@H]2[C@@]1(CC[C@H]3[C@@H]2CC=C4[C@@]3(CC[C@@H](C4)OP(=O)([O-])[O-])C)C)OC(=O)C,C35360964,0
CCN\1C(=O)/C(=C/c2c([nH]c(=S)n(c2=O)c3ccccc3)[O-])/S/C1=N\c4ccc(cc4)C(=O)[O-],C33939723,0
C1CCC2(CC1)[C@@H](C(=NC(=C2C#N)SCCSC3=C(C4(CCCCC4)[C@H](C(=N3)[O-])C#N)C#N)[O-])C#N,C17028401,0
CS(=O)(=O)[N-]c1ccc(cc1Cl)C(=O)Nc2ccc(cc2)S(=O)(=O)[N-]c3cccc(c3)Cl,C38755672,0
c1cc(c(cc1C(=O)[O-])N2[C@H](C(=C(C2=O)[O-])C(=O)C3CC3)c4cc(cs4)Br)Cl,C13276826,0
Cc1ccc(cc1[N+](=O)[O-])[C@H]2C(=C(C(=O)N2c3nc4ccc(cc4s3)C(=O)[O-])[O-])C(=O)C5CC5,C13278128,0
C=CCOc1cccc(c1)[C@H]2C(=C(C(=O)N2c3nc4ccc(cc4s3)C(=O)[O-])[O-])C(=O)C5CC5,C13278153,0
Cc1c(c(nc(n1)SCC(=O)C2=C[C@@H](N([C@H]2C)c3cccc(c3)[N+](=O)[O-])C)[O-])CCC(=O)[O-],C39668069,0
Cc1c(c(nc(n1)SCC(=O)C2=C[C@@H](N([C@@H]2C)c3cccc(c3)[N+](=O)[O-])C)[O-])CCC(=O)[O-],C39668071,0
Cc1cc(cc(c1C)S(=O)(=O)[N-]c2cc(ccc2Cl)S(=O)(=O)N3CCOCC3)C(=O)[O-],C13247275,0
Cc1ccc(cc1N2[C@H](C(=C(C2=O)[O-])C(=O)c3cccs3)c4ccccc4OCC#N)C(=O)[O-],C13194248,0
c1cc(sc1)C(=O)C2=C(C(=O)N([C@@H]2c3cc(ccc3Cl)[N+](=O)[O-])c4ccc(cc4)CC(=O)[O-])[O-],C13194851,0
c1cc(cc(c1)N2[C@H](C(=C(C2=O)[O-])C(=O)c3ccco3)c4ccc(cc4)Br)C(=O)[O-],C13213996,0
c1ccc(c(c1)[C@@H]2C(=C(C(=O)N2c3cccc(c3)C(=O)[O-])[O-])C(=O)c4ccco4)Br,C13214070,0
c1cc(cc(c1)N2[C@H](C(=C(C2=O)[O-])C(=O)c3ccco3)c4cc(ccc4F)Br)C(=O)[O-],C13214112,0
c1cc(cc(c1)N2[C@H](C(=C(C2=O)[O-])C(=O)c3ccco3)c4ccc(cc4F)Br)C(=O)[O-],C13214116,0
c1cc(cc(c1)[N+](=O)[O-])[C@@H]2C(=C(C(=O)N2c3cc(ccc3Cl)C(=O)[O-])[O-])C(=O)c4ccco4,C13214770,0
c1ccc(c(c1)[C@H]2C(=C(C(=O)N2c3ccc(cc3)CC(=O)[O-])[O-])C(=O)c4ccc(s4)Cl)[N+](=O)[O-],C13217233,0
COc1ccccc1C(=O)C2=C(C(=O)N([C@H]2c3ccsc3)c4nc5ccc(cc5s4)C(=O)[O-])[O-],C13218112,0
c1cc(oc1)C(=O)C2=C(C(=O)N([C@H]2c3ccc(cc3)C#N)c4nc5ccc(cc5s4)C(=O)[O-])[O-],C13218180,0
COc1ccccc1[C@@H]2C(=C(C(=O)N2c3nc4ccc(cc4s3)C(=O)[O-])[O-])C(=O)c5ccco5,C13218193,0
c1cc(cc(c1)S(=O)(=O)[N-]c2ccc(cc2)Cl)C(=O)N/N=C/c3ccc(cc3)OCC(=O)[O-],C13351722,0
c1ccc(c(c1)[N-]S(=O)(=O)c2ccc(c(c2)C(=O)[O-])OS(=O)(=O)c3cccc(c3)C#N)Cl,C13262666,0
c1ccc(cc1)S(=O)(=O)[N-]C2=C/C(=N\S(=O)(=O)c3ccc(c(c3)C(=O)[O-])O)/c4ccccc4C2=O,C28118830,0
CC(=O)OCC(=O)[C@@]1(CC[C@H]2[C@]1(CC[C@H]3[C@@H]2CC=C4[C@]3(CC[C@@H](C4)OP(=O)([O-])[O-])C)C)OC(=O)C,C43735774,0
c1ccc(cc1)S(=O)(=O)[N-]C2=CC(=NS(=O)(=O)c3cccc(c3)C(=O)[O-])c4ccccc4C2=O,C20265726,0
Cc1c2c(=O)[nH]c(nc2sc1C(=O)[O-])SCC(=O)Nc3cc(c(cc3Cl)C(=O)[O-])OC,C13273634,0
c1ccc(c(c1)C(=O)N/N=C/c2ccc(cc2)OCC(=O)[O-])[N-]S(=O)(=O)c3ccc(cc3)Cl,C37258180,0
CCOc1cc(cc(c1OCC(=O)[O-])CC=C)/C=C\2/C(=NC(=O)N(C2=O)c3cc(cc(c3)C)C)[O-],C33411593,0
CCOc1ccc(cc1)N2C(=O)/C(=C/c3ccc(o3)c4ccc(c(c4)C(=O)[O-])Cl)/C(=NC2=O)[O-],C59862010,0
CC(C)Oc1ccccc1/C=c/2\c(=O)n(/c(=C(\C#N)/C(=N/c3ccc(cc3)C(=O)[O-])/[O-])/s2)CCCOC,C13136861,0
CC1=C([C@H](/C(=C(/OC)\[O-])/C(=N1)C)c2ccc(cc2)[C@@H]3/C(=C(/OC)\[O-])/C(=NC(=C3C(=O)OC)C)C)C(=O)OC,C26388357,0
c1cc(ccc1/C=C\2/C(=O)N(C(=S)S2)CCCCCC(=O)Nc3ccc(c(c3)O)C(=O)[O-])Cl,C08820209,0
c1ccc(cc1)Cc2ccccc2NC(=O)CSc3nc4cc(ccc4c(=O)n3CCO)C(=O)[O-],C13045522,0
Cc1ccc(c(c1)NC(=S)N/N=C(\C)/c2ccc(cc2)S(=O)(=O)Nc3ccc(cc3)C(=O)[O-])C,C13058755,0
Cc1cccc(c1C)NC(=S)N/N=C(\C)/c2ccc(cc2)S(=O)(=O)Nc3ccc(cc3)C(=O)[O-],C13058760,0
C/C(=N\NC(=S)Nc1ccc(cc1)F)/c2ccc(cc2)S(=O)(=O)Nc3ccc(cc3)C(=O)[O-],C13058844,0
Cc1cccc(c1)OCC(=O)N/N=C(\C)/c2ccc(cc2)S(=O)(=O)Nc3ccc(cc3)C(=O)[O-],C13058907,0
c1cc(ccc1C(=O)[O-])NS(=O)(=O)c2ccc(c(c2)[N+](=O)[O-])OCC(=O)NCC3CCCCC3,C13189732,0
c1cc(ccc1CNc2ccc(cc2[N+](=O)[O-])S(=O)(=O)Nc3ccc(cc3)C(=O)[O-])OC(F)F,C13211914,0
Cc1cccc(c1C)NC(=O)NC(=O)CSc2nc3ccccc3c(=O)n2CCCCCC(=O)[O-],C13238628,0
c1ccc2c(c1)[nH]c(n2)CCCNc3ccc(cc3[N+](=O)[O-])S(=O)(=O)Nc4ccc(cc4)C(=O)[O-],C13272728,0
c1ccc(c(c1)COc2ccccc2C(=O)Nc3ccc(cc3)S(=O)(=O)NCCC(=O)[O-])Cl,C13395173,0
c1cc(ccc1[C@@H]([C@@H](CO)Nc2ccc(cc2C(=O)[O-])S(=O)(=O)N3CCCCC3)O)[N+](=O)[O-],C13461685,0
c1cc(c(cc1[N+](=O)[O-])/C=N/Nc2[nH]nc(n2)SCCC(=O)Nc3ccc(cc3Cl)Cl)[O-],C21075567,0
c1ccc(cc1)N(c2ccccc2)C(=O)CCSc3nc([nH]n3)N/N=C/c4cc(ccc4[O-])[N+](=O)[O-],C21075586,0
COc1cc(cc(c1)OC)NC(=O)CSc2nnc(n2N)N/N=C/c3cc(cc(c3[O-])Cl)Cl,C21318655,0
Cc1ccc(cc1Cl)NC(=O)CSc2nc(cc(n2)[O-])CC(=O)NCc3cccc(c3)OC,C22629572,0
Cc1c2c(=O)[nH]c(nc2sc1C(=O)[O-])SCC(=O)Nc3ccc(cc3)S(=O)(=O)NCCO,C26895258,0
CC(C)[C@H]1CCC(=C[C@H]1/C=C(\CO)/C(=O)OC[C@]2(CC[C@H]([C@H]3[C@@H]2C(=O)OCC(=C3)C(=O)[O-])C(C)C)O)CO,C31164090,0
CCCNC(=O)C[NH+]1CCN(CC1)c2ccc(cc2C(=O)[O-])[N-]S(=O)(=O)c3ccc(c(c3)C)C,C33253175,0
CC(C)[C@@H]1CCC(=C[C@@H]1/C=C(\CO)/C(=O)OC[C@@]2(CC[C@@H]([C@@H]3[C@@H]2C(=O)OCC(=C3)C(=O)[O-])C(C)C)O)CO,C35458617,0
CCCN([C@@H](c1c(cc(cc1O)O)O)C(=O)NC(C)(C)CC(C)(C)C)C(=O)c2cc(ccc2[O-])[N+](=O)[O-],C36570134,0
CCCN([C@H](c1c(cc(cc1O)O)O)C(=O)NC(C)(C)CC(C)(C)C)C(=O)c2cc(ccc2[O-])[N+](=O)[O-],C36570135,0
CCCc1c(ccc(c1O)C(=O)C)OC[C@H](COc2ccc3c(=O)cc(oc3c2CCC)C(=O)[O-])O,C13741955,0
CCc1nnc(s1)[N-]S(=O)(=O)c2ccc(cc2)NC(=S)NC(=O)/C=C/c3ccc(cc3)C(C)C,C06296369,0
C[C@H]([C@@H]1CC[C@@]2([C@@]1(CC(=O)C3=C2CC[C@@H]([C@@]3(C)CCC(=O)[O-])C(C)(C)O)C)C)[C@@H](C/C=C(/C)\CO)O,C39559942,0
CCOc1cc(ccc1OCc2ccccc2Cl)/C=C\3/C(=O)N=C(S3)[N-]c4ccccc4C(=O)N,C39869838,0
CC(C)(C)c1cc(cc(c1O)C(C)(C)C)[C@H]2C(=C(C(=O)N2CCOCCO)[O-])C(=O)c3ccco3,C40068062,0
CCOc1ccc(cc1)C(=O)C2=C(C(=O)N([C@H]2c3cc(c(c(c3)C(C)(C)C)O)C(C)(C)C)CCOCCO)[O-],C40077609,0
CC(C)(C)c1cc(cc(c1O)C(C)(C)C)[C@@H]2C(=C(C(=O)N2CCOCCO)[O-])C(=O)c3ccc(cc3)F,C40094453,0
CC(C)(C)c1cc(cc(c1O)C(C)(C)C)[C@H]2C(=C(C(=O)N2CCOCCO)[O-])C(=O)c3ccc(cc3)F,C40094454,0
Cc1ccc(cc1F)C(=O)C2=C(C(=O)N([C@H]2c3cc(c(c(c3)C(C)(C)C)O)C(C)(C)C)CCOCCO)[O-],C40099863,0
CCCCCOc1ccc(cc1OC)[C@@H]2c3c([nH]nc3C(=O)N2CCO)c4cc(ccc4[O-])Cl,C39897935,0
CC(C)CCOc1ccc(cc1OC)[C@@H]2c3c([nH]nc3C(=O)N2CCO)c4cc(ccc4[O-])Cl,C39897965,0
CCCCCOc1ccc(cc1OCC)[C@@H]2c3c([nH]nc3C(=O)N2CCO)c4cc(ccc4[O-])Cl,C39898007,0
CC(C)CCOc1ccc(cc1OC)[C@H]2c3c([nH]nc3C(=O)N2CCCO)c4cc(ccc4[O-])Cl,C39898068,0
CCOc1cc(ccc1OCCC(C)C)[C@H]2c3c([nH]nc3C(=O)N2CCCO)c4cc(ccc4[O-])Cl,C39898110,0
CCCCCCOc1ccc(cc1OC)[C@H]2c3c([nH]nc3C(=O)N2CCCO)c4cc(ccc4[O-])Cl,C39898118,0
CCCSc1nc2n(n1)[C@@H](C(=C(N2)C)C(=O)Nc3ccccc3OCC)c4ccc(cc4)C(=O)[O-],C41020073,0
CCCSc1nc2n(n1)[C@H](C(=C(N2)C)C(=O)Nc3ccccc3OCC)c4ccc(cc4)C(=O)[O-],C41020076,0
CCCCSc1nc2n(n1)[C@H](C(=C(N2)C)C(=O)Nc3ccccc3OCC)c4ccccc4C(=O)[O-],C41020306,0
CCCSc1nc2n(n1)[C@@H](C(=C(N2)C)C(=O)Nc3ccccc3OCC)c4ccccc4C(=O)[O-],C41020309,0
CC1=C([C@@H](/C(=C(\[O-])/OC)/C(=N1)C)c2cc(ccc2OC(F)F)N/C(=N/[C@@H](C)C(C)(C)C)/NC#N)C#N,C38972184,0
CCc1nnc(s1)[N-]S(=O)(=O)c2ccc(cc2)NC(=O)NC(CC)(C(F)(F)F)C(F)(F)F,C33718241,0
CCOC(=O)c1c(nc(s1)NC(=O)CSc2[nH]c(=O)c(c(n2)[O-])NC(=O)C)c3ccccc3,C59294701,0
Cc1ccc(cc1S(=O)(=O)Nc2ccc(c(c2)/C(=C(\C(F)(F)F)/[O-])/C(=O)OC(C)C)O)[N+](=O)[O-],C20281428,0
Cc1ccc(cc1)/C=C/2\C(=O)N(C(=S)S2)CCCCCC(=O)Nc3ccc(c(c3)C(=O)[O-])O,C32701761,0
Cc1ccc(cc1S(=O)(=O)Nc2ccc(c(c2)/C(=C(/C(F)(F)F)\[O-])/C(=O)OC(C)C)O)[N+](=O)[O-],C20281428,0
CCCNC(=O)CN1CCN(CC1)c2ccc(cc2C(=O)[O-])NS(=O)(=O)c3ccc(c(c3)C)C,C33253175,0
Cc1cc(no1)[N-]S(=O)(=O)c2ccc(cc2)NC(=S)NC(=O)[C@H](C)c3ccc(cc3)CC(C)C,C66199592,0
Cc1ccc(c(c1)OCCCC(C)(C)C(=O)NC(=S)Nc2ccc(cc2)S(=O)(=O)/N=C(/C)\[O-])C,C66201571,0
